# Goxel 0.7.1
# One line per voxel
# X Y Z RRGGBB
-8 -21 45 6699ff
-7 -21 45 6699ff
-10 -20 45 6699ff
-9 -20 45 6699ff
-8 -20 45 6699ff
-11 -19 45 6699ff
-10 -19 45 6699ff
-9 -19 45 6699ff
-12 -18 45 6699ff
-11 -18 45 6699ff
-13 -17 45 6699ff
-12 -17 45 6699ff
-13 -16 45 6699ff
-1 -25 46 6699ff
0 -25 46 6699ff
-3 -24 46 6699ff
-2 -24 46 6699ff
-1 -24 46 6699ff
0 -24 46 6699ff
-5 -23 46 6699ff
-4 -23 46 6699ff
-3 -23 46 6699ff
-2 -23 46 6699ff
-7 -22 46 6699ff
-6 -22 46 6699ff
-5 -22 46 6699ff
-4 -22 46 6699ff
-8 -21 46 6699ff
-7 -21 46 6699ff
-6 -21 46 6699ff
-9 -20 46 6699ff
-8 -20 46 6699ff
-7 -20 46 6699ff
-11 -19 46 6699ff
-10 -19 46 6699ff
-9 -19 46 6699ff
-12 -18 46 6699ff
-11 -18 46 6699ff
-10 -18 46 6699ff
-13 -17 46 6699ff
-12 -17 46 6699ff
-11 -17 46 6699ff
-13 -16 46 6699ff
-12 -16 46 6699ff
-13 -15 46 6699ff
0 -25 47 6699ff
-2 -24 47 6699ff
-1 -24 47 6699ff
0 -24 47 6699ff
-4 -23 47 6699ff
-3 -23 47 6699ff
-2 -23 47 6699ff
-1 -23 47 6699ff
-6 -22 47 6699ff
-5 -22 47 6699ff
-4 -22 47 6699ff
-3 -22 47 6699ff
-7 -21 47 6699ff
-6 -21 47 6699ff
-5 -21 47 6699ff
-9 -20 47 6699ff
-8 -20 47 6699ff
-7 -20 47 6699ff
-10 -19 47 6699ff
-9 -19 47 6699ff
-8 -19 47 6699ff
-11 -18 47 6699ff
-10 -18 47 6699ff
-9 -18 47 6699ff
-12 -17 47 6699ff
-11 -17 47 6699ff
-10 -17 47 6699ff
-13 -16 47 6699ff
-12 -16 47 6699ff
-11 -16 47 6699ff
-13 -15 47 6699ff
-12 -15 47 6699ff
-13 -14 47 6699ff
-1 -24 48 6699ff
0 -24 48 6699ff
-3 -23 48 6699ff
-2 -23 48 6699ff
-1 -23 48 6699ff
0 -23 48 6699ff
-5 -22 48 6699ff
-4 -22 48 6699ff
-3 -22 48 6699ff
-2 -22 48 6699ff
-7 -21 48 6699ff
-6 -21 48 6699ff
-5 -21 48 6699ff
-4 -21 48 6699ff
-8 -20 48 6699ff
-7 -20 48 6699ff
-6 -20 48 6699ff
-9 -19 48 6699ff
-8 -19 48 6699ff
-7 -19 48 6699ff
-10 -18 48 6699ff
-9 -18 48 6699ff
-11 -17 48 6699ff
-10 -17 48 6699ff
-12 -16 48 6699ff
-11 -16 48 6699ff
-13 -15 48 6699ff
-12 -15 48 6699ff
-13 -14 48 6699ff
0 -24 49 6699ff
-2 -23 49 6699ff
-1 -23 49 6699ff
0 -23 49 6699ff
-4 -22 49 6699ff
-3 -22 49 6699ff
-2 -22 49 6699ff
-1 -22 49 6699ff
-6 -21 49 6699ff
-5 -21 49 6699ff
-4 -21 49 6699ff
-3 -21 49 6699ff
-7 -20 49 6699ff
-6 -20 49 6699ff
-5 -20 49 6699ff
-9 -19 49 6699ff
-8 -19 49 6699ff
-7 -19 49 6699ff
-6 -19 49 6699ff
-10 -18 49 6699ff
-9 -18 49 6699ff
-8 -18 49 6699ff
-11 -17 49 6699ff
-10 -17 49 6699ff
-9 -17 49 6699ff
-12 -16 49 6699ff
-11 -16 49 6699ff
-10 -16 49 6699ff
-13 -15 49 6699ff
-12 -15 49 6699ff
-11 -15 49 6699ff
-13 -14 49 6699ff
-12 -14 49 6699ff
-1 -23 50 6699ff
0 -23 50 6699ff
-3 -22 50 6699ff
-2 -22 50 6699ff
-1 -22 50 6699ff
0 -22 50 6699ff
-5 -21 50 6699ff
-4 -21 50 6699ff
-3 -21 50 6699ff
-2 -21 50 6699ff
-6 -20 50 6699ff
-5 -20 50 6699ff
-4 -20 50 6699ff
-8 -19 50 6699ff
-7 -19 50 6699ff
-6 -19 50 6699ff
-9 -18 50 6699ff
-8 -18 50 6699ff
-7 -18 50 6699ff
-10 -17 50 6699ff
-9 -17 50 6699ff
-8 -17 50 6699ff
-11 -16 50 6699ff
-10 -16 50 6699ff
-9 -16 50 6699ff
-12 -15 50 6699ff
-11 -15 50 6699ff
-10 -15 50 6699ff
-13 -14 50 6699ff
-12 -14 50 6699ff
-11 -14 50 6699ff
0 -23 51 6699ff
-2 -22 51 6699ff
-1 -22 51 6699ff
0 -22 51 6699ff
-4 -21 51 6699ff
-3 -21 51 6699ff
-2 -21 51 6699ff
-1 -21 51 6699ff
-6 -20 51 6699ff
-5 -20 51 6699ff
-4 -20 51 6699ff
-3 -20 51 6699ff
-7 -19 51 6699ff
-6 -19 51 6699ff
-5 -19 51 6699ff
-8 -18 51 6699ff
-7 -18 51 6699ff
-6 -18 51 6699ff
-9 -17 51 6699ff
-8 -17 51 6699ff
-10 -16 51 6699ff
-9 -16 51 6699ff
-11 -15 51 6699ff
-10 -15 51 6699ff
-12 -14 51 6699ff
-11 -14 51 6699ff
-1 -22 52 6699ff
0 -22 52 6699ff
-3 -21 52 6699ff
-2 -21 52 6699ff
-1 -21 52 6699ff
0 -21 52 6699ff
-5 -20 52 6699ff
-4 -20 52 6699ff
-3 -20 52 6699ff
-2 -20 52 6699ff
-6 -19 52 6699ff
-5 -19 52 6699ff
-4 -19 52 6699ff
-8 -18 52 6699ff
-7 -18 52 6699ff
-6 -18 52 6699ff
-5 -18 52 6699ff
-9 -17 52 6699ff
-8 -17 52 6699ff
-7 -17 52 6699ff
-10 -16 52 6699ff
-9 -16 52 6699ff
-8 -16 52 6699ff
-11 -15 52 6699ff
-10 -15 52 6699ff
-9 -15 52 6699ff
-12 -14 52 6699ff
-11 -14 52 6699ff
-10 -14 52 6699ff
0 -22 53 6699ff
-2 -21 53 6699ff
-1 -21 53 6699ff
0 -21 53 6699ff
-4 -20 53 6699ff
-3 -20 53 6699ff
-2 -20 53 6699ff
-1 -20 53 6699ff
-5 -19 53 6699ff
-4 -19 53 6699ff
-3 -19 53 6699ff
-7 -18 53 6699ff
-6 -18 53 6699ff
-5 -18 53 6699ff
-4 -18 53 6699ff
-8 -17 53 6699ff
-7 -17 53 6699ff
-6 -17 53 6699ff
-9 -16 53 6699ff
-8 -16 53 6699ff
-7 -16 53 6699ff
-10 -15 53 6699ff
-9 -15 53 6699ff
-8 -15 53 6699ff
-11 -14 53 6699ff
-10 -14 53 6699ff
-9 -14 53 6699ff
-1 -21 54 6699ff
0 -21 54 6699ff
-3 -20 54 6699ff
-2 -20 54 6699ff
-1 -20 54 6699ff
0 -20 54 6699ff
-4 -19 54 6699ff
-3 -19 54 6699ff
-2 -19 54 6699ff
-6 -18 54 6699ff
-5 -18 54 6699ff
-4 -18 54 6699ff
-7 -17 54 6699ff
-6 -17 54 6699ff
-5 -17 54 6699ff
-8 -16 54 6699ff
-7 -16 54 6699ff
-6 -16 54 6699ff
-9 -15 54 6699ff
-8 -15 54 6699ff
-10 -14 54 6699ff
-9 -14 54 6699ff
0 -21 55 6699ff
-2 -20 55 6699ff
-1 -20 55 6699ff
0 -20 55 6699ff
-4 -19 55 6699ff
-3 -19 55 6699ff
-2 -19 55 6699ff
-1 -19 55 6699ff
0 -19 55 6699ff
-5 -18 55 6699ff
-4 -18 55 6699ff
-3 -18 55 6699ff
-2 -18 55 6699ff
-1 -18 55 6699ff
0 -18 55 6699ff
-6 -17 55 6699ff
-5 -17 55 6699ff
-4 -17 55 6699ff
-3 -17 55 6699ff
-2 -17 55 6699ff
-1 -17 55 6699ff
-8 -16 55 6699ff
-7 -16 55 6699ff
-6 -16 55 6699ff
-5 -16 55 6699ff
-4 -16 55 6699ff
-3 -16 55 6699ff
-2 -16 55 6699ff
-1 -16 55 6699ff
0 -16 55 6699ff
-9 -15 55 6699ff
-8 -15 55 6699ff
-7 -15 55 6699ff
-6 -15 55 6699ff
-5 -15 55 6699ff
-4 -15 55 6699ff
-3 -15 55 6699ff
-2 -15 55 6699ff
-1 -15 55 6699ff
0 -15 55 6699ff
-10 -14 55 6699ff
-9 -14 55 6699ff
-8 -14 55 6699ff
-7 -14 55 6699ff
-6 -14 55 6699ff
-5 -14 55 6699ff
-4 -14 55 6699ff
-3 -14 55 6699ff
-2 -14 55 6699ff
-1 -14 55 6699ff
0 -20 56 6699ff
-2 -19 56 6699ff
-1 -19 56 6699ff
0 -19 56 6699ff
-4 -18 56 6699ff
-3 -18 56 6699ff
-2 -18 56 6699ff
-1 -18 56 6699ff
0 -18 56 6699ff
-5 -17 56 6699ff
-4 -17 56 6699ff
-3 -17 56 6699ff
-2 -17 56 6699ff
-1 -17 56 6699ff
0 -17 56 6699ff
-7 -16 56 6699ff
-6 -16 56 6699ff
-5 -16 56 6699ff
-4 -16 56 6699ff
-3 -16 56 6699ff
-2 -16 56 6699ff
-8 -15 56 6699ff
-7 -15 56 6699ff
-6 -15 56 6699ff
-5 -15 56 6699ff
-4 -15 56 6699ff
-1 -15 56 6699ff
0 -15 56 6699ff
-9 -14 56 6699ff
-8 -14 56 6699ff
-7 -14 56 6699ff
-6 -14 56 6699ff
-5 -14 56 6699ff
-3 -14 56 6699ff
-2 -14 56 6699ff
-1 -14 56 6699ff
0 -14 56 6699ff
1 -27 43 6699ff
2 -27 43 6699ff
3 -27 43 6699ff
4 -27 43 6699ff
5 -27 43 6699ff
6 -27 43 6699ff
7 -27 43 6699ff
8 -27 43 6699ff
1 -26 43 6699ff
2 -26 43 6699ff
3 -26 43 6699ff
3 -27 44 6699ff
4 -27 44 6699ff
5 -27 44 6699ff
6 -27 44 6699ff
7 -27 44 6699ff
8 -27 44 6699ff
9 -27 44 6699ff
10 -27 44 6699ff
11 -27 44 6699ff
12 -27 44 6699ff
13 -27 44 6699ff
14 -27 44 6699ff
1 -26 44 6699ff
2 -26 44 6699ff
3 -26 44 6699ff
4 -26 44 6699ff
1 -25 44 6699ff
4 -27 45 6699ff
5 -27 45 6699ff
6 -27 45 6699ff
7 -27 45 6699ff
8 -27 45 6699ff
9 -27 45 6699ff
10 -27 45 6699ff
11 -27 45 6699ff
12 -27 45 6699ff
13 -27 45 6699ff
14 -27 45 6699ff
1 -26 45 6699ff
2 -26 45 6699ff
3 -26 45 6699ff
4 -26 45 6699ff
5 -26 45 6699ff
6 -26 45 6699ff
7 -26 45 6699ff
1 -25 45 6699ff
2 -25 45 6699ff
7 -27 46 6699ff
8 -27 46 6699ff
9 -27 46 6699ff
10 -27 46 6699ff
11 -27 46 6699ff
12 -27 46 6699ff
13 -27 46 6699ff
14 -27 46 6699ff
2 -26 46 6699ff
3 -26 46 6699ff
4 -26 46 6699ff
5 -26 46 6699ff
6 -26 46 6699ff
7 -26 46 6699ff
8 -26 46 6699ff
9 -26 46 6699ff
10 -26 46 6699ff
11 -26 46 6699ff
12 -26 46 6699ff
13 -26 46 6699ff
14 -26 46 6699ff
1 -25 46 6699ff
2 -25 46 6699ff
3 -25 46 6699ff
4 -25 46 6699ff
4 -26 47 6699ff
5 -26 47 6699ff
6 -26 47 6699ff
7 -26 47 6699ff
8 -26 47 6699ff
9 -26 47 6699ff
10 -26 47 6699ff
11 -26 47 6699ff
12 -26 47 6699ff
13 -26 47 6699ff
14 -26 47 6699ff
1 -25 47 6699ff
2 -25 47 6699ff
3 -25 47 6699ff
4 -25 47 6699ff
5 -25 47 6699ff
6 -25 47 6699ff
1 -24 47 6699ff
2 -24 47 6699ff
6 -26 48 6699ff
7 -26 48 6699ff
8 -26 48 6699ff
9 -26 48 6699ff
10 -26 48 6699ff
11 -26 48 6699ff
12 -26 48 6699ff
13 -26 48 6699ff
14 -26 48 6699ff
2 -25 48 6699ff
3 -25 48 6699ff
4 -25 48 6699ff
5 -25 48 6699ff
6 -25 48 6699ff
7 -25 48 6699ff
8 -25 48 6699ff
9 -25 48 6699ff
10 -25 48 6699ff
11 -25 48 6699ff
12 -25 48 6699ff
13 -25 48 6699ff
14 -25 48 6699ff
1 -24 48 6699ff
2 -24 48 6699ff
3 -24 48 6699ff
4 -24 48 6699ff
11 -26 49 6699ff
12 -26 49 6699ff
4 -25 49 6699ff
5 -25 49 6699ff
6 -25 49 6699ff
7 -25 49 6699ff
8 -25 49 6699ff
9 -25 49 6699ff
10 -25 49 6699ff
11 -25 49 6699ff
12 -25 49 6699ff
13 -25 49 6699ff
14 -25 49 6699ff
1 -24 49 6699ff
2 -24 49 6699ff
3 -24 49 6699ff
4 -24 49 6699ff
5 -24 49 6699ff
6 -24 49 6699ff
1 -23 49 6699ff
2 -23 49 6699ff
6 -25 50 6699ff
7 -25 50 6699ff
8 -25 50 6699ff
9 -25 50 6699ff
10 -25 50 6699ff
11 -25 50 6699ff
12 -25 50 6699ff
13 -25 50 6699ff
14 -25 50 6699ff
2 -24 50 6699ff
3 -24 50 6699ff
4 -24 50 6699ff
5 -24 50 6699ff
6 -24 50 6699ff
7 -24 50 6699ff
8 -24 50 6699ff
9 -24 50 6699ff
10 -24 50 6699ff
14 -24 50 6699ff
1 -23 50 6699ff
2 -23 50 6699ff
3 -23 50 6699ff
10 -25 51 6699ff
11 -25 51 6699ff
12 -25 51 6699ff
13 -25 51 6699ff
14 -25 51 6699ff
3 -24 51 6699ff
4 -24 51 6699ff
5 -24 51 6699ff
6 -24 51 6699ff
7 -24 51 6699ff
8 -24 51 6699ff
9 -24 51 6699ff
10 -24 51 6699ff
11 -24 51 6699ff
12 -24 51 6699ff
13 -24 51 6699ff
14 -24 51 6699ff
1 -23 51 6699ff
2 -23 51 6699ff
3 -23 51 6699ff
4 -23 51 6699ff
5 -23 51 6699ff
1 -22 51 6699ff
2 -22 51 6699ff
5 -24 52 6699ff
6 -24 52 6699ff
7 -24 52 6699ff
8 -24 52 6699ff
9 -24 52 6699ff
10 -24 52 6699ff
11 -24 52 6699ff
12 -24 52 6699ff
13 -24 52 6699ff
14 -24 52 6699ff
2 -23 52 6699ff
3 -23 52 6699ff
4 -23 52 6699ff
5 -23 52 6699ff
6 -23 52 6699ff
7 -23 52 6699ff
8 -23 52 6699ff
9 -23 52 6699ff
1 -22 52 6699ff
2 -22 52 6699ff
3 -22 52 6699ff
9 -24 53 6699ff
10 -24 53 6699ff
11 -24 53 6699ff
12 -24 53 6699ff
13 -24 53 6699ff
14 -24 53 6699ff
3 -23 53 6699ff
4 -23 53 6699ff
5 -23 53 6699ff
6 -23 53 6699ff
7 -23 53 6699ff
8 -23 53 6699ff
9 -23 53 6699ff
10 -23 53 6699ff
11 -23 53 6699ff
12 -23 53 6699ff
13 -23 53 6699ff
14 -23 53 6699ff
1 -22 53 6699ff
2 -22 53 6699ff
3 -22 53 6699ff
4 -22 53 6699ff
5 -22 53 6699ff
1 -21 53 6699ff
2 -21 53 6699ff
5 -23 54 6699ff
6 -23 54 6699ff
7 -23 54 6699ff
8 -23 54 6699ff
9 -23 54 6699ff
10 -23 54 6699ff
11 -23 54 6699ff
12 -23 54 6699ff
13 -23 54 6699ff
14 -23 54 6699ff
2 -22 54 6699ff
3 -22 54 6699ff
4 -22 54 6699ff
5 -22 54 6699ff
6 -22 54 6699ff
7 -22 54 6699ff
8 -22 54 6699ff
1 -21 54 6699ff
2 -21 54 6699ff
3 -21 54 6699ff
8 -23 55 6699ff
9 -23 55 6699ff
10 -23 55 6699ff
11 -23 55 6699ff
12 -23 55 6699ff
13 -23 55 6699ff
14 -23 55 6699ff
3 -22 55 6699ff
4 -22 55 6699ff
5 -22 55 6699ff
6 -22 55 6699ff
7 -22 55 6699ff
8 -22 55 6699ff
9 -22 55 6699ff
10 -22 55 6699ff
11 -22 55 6699ff
12 -22 55 6699ff
13 -22 55 6699ff
14 -22 55 6699ff
1 -21 55 6699ff
2 -21 55 6699ff
3 -21 55 6699ff
4 -21 55 6699ff
5 -21 55 6699ff
6 -21 55 6699ff
8 -21 55 6699ff
9 -21 55 6699ff
10 -21 55 6699ff
11 -21 55 6699ff
12 -21 55 6699ff
13 -21 55 6699ff
14 -21 55 6699ff
1 -20 55 6699ff
2 -20 55 6699ff
3 -20 55 6699ff
4 -20 55 6699ff
5 -20 55 6699ff
6 -20 55 6699ff
7 -20 55 6699ff
8 -20 55 6699ff
9 -20 55 6699ff
10 -20 55 6699ff
11 -20 55 6699ff
12 -20 55 6699ff
13 -20 55 6699ff
14 -20 55 6699ff
1 -19 55 6699ff
2 -19 55 6699ff
3 -19 55 6699ff
4 -19 55 6699ff
5 -19 55 6699ff
8 -19 55 6699ff
9 -19 55 6699ff
10 -19 55 6699ff
11 -19 55 6699ff
12 -19 55 6699ff
13 -19 55 6699ff
14 -19 55 6699ff
1 -18 55 6699ff
2 -18 55 6699ff
4 -18 55 6699ff
5 -18 55 6699ff
6 -18 55 6699ff
7 -18 55 6699ff
8 -18 55 6699ff
9 -18 55 6699ff
10 -18 55 6699ff
11 -18 55 6699ff
12 -18 55 6699ff
13 -18 55 6699ff
14 -18 55 6699ff
1 -17 55 6699ff
2 -17 55 6699ff
3 -17 55 6699ff
4 -17 55 6699ff
5 -17 55 6699ff
6 -17 55 6699ff
7 -17 55 6699ff
1 -16 55 6699ff
2 -16 55 6699ff
3 -16 55 6699ff
1 -15 55 6699ff
6 -22 56 6699ff
7 -22 56 6699ff
8 -22 56 6699ff
9 -22 56 6699ff
10 -22 56 6699ff
11 -22 56 6699ff
12 -22 56 6699ff
13 -22 56 6699ff
14 -22 56 6699ff
2 -21 56 6699ff
3 -21 56 6699ff
4 -21 56 6699ff
5 -21 56 6699ff
6 -21 56 6699ff
7 -21 56 6699ff
8 -21 56 6699ff
9 -21 56 6699ff
10 -21 56 6699ff
11 -21 56 6699ff
12 -21 56 6699ff
13 -21 56 6699ff
14 -21 56 6699ff
1 -20 56 6699ff
2 -20 56 6699ff
3 -20 56 6699ff
4 -20 56 6699ff
5 -20 56 6699ff
6 -20 56 6699ff
7 -20 56 6699ff
8 -20 56 6699ff
9 -20 56 6699ff
10 -20 56 6699ff
11 -20 56 6699ff
12 -20 56 6699ff
13 -20 56 6699ff
14 -20 56 6699ff
1 -19 56 6699ff
2 -19 56 6699ff
3 -19 56 6699ff
4 -19 56 6699ff
5 -19 56 6699ff
1 -18 56 6699ff
2 -18 56 6699ff
7 -18 56 6699ff
8 -18 56 6699ff
9 -18 56 6699ff
10 -18 56 6699ff
11 -18 56 6699ff
12 -18 56 6699ff
13 -18 56 6699ff
14 -18 56 6699ff
3 -17 56 6699ff
4 -17 56 6699ff
5 -17 56 6699ff
6 -17 56 6699ff
7 -17 56 6699ff
8 -17 56 6699ff
9 -17 56 6699ff
10 -17 56 6699ff
11 -17 56 6699ff
12 -17 56 6699ff
13 -17 56 6699ff
14 -17 56 6699ff
1 -16 56 6699ff
2 -16 56 6699ff
3 -16 56 6699ff
4 -16 56 6699ff
5 -16 56 6699ff
6 -16 56 6699ff
7 -16 56 6699ff
8 -16 56 6699ff
9 -16 56 6699ff
10 -16 56 6699ff
11 -16 56 6699ff
12 -16 56 6699ff
13 -16 56 6699ff
14 -16 56 6699ff
1 -15 56 6699ff
2 -15 56 6699ff
3 -15 56 6699ff
4 -15 56 6699ff
5 -15 56 6699ff
6 -15 56 6699ff
7 -15 56 6699ff
8 -15 56 6699ff
9 -15 56 6699ff
10 -15 56 6699ff
11 -15 56 6699ff
12 -15 56 6699ff
13 -15 56 6699ff
14 -15 56 6699ff
1 -14 56 6699ff
2 -14 56 6699ff
3 -14 56 6699ff
4 -14 56 6699ff
5 -14 56 6699ff
6 -14 56 6699ff
7 -14 56 6699ff
8 -14 56 6699ff
8 -15 57 6699ff
9 -15 57 6699ff
10 -15 57 6699ff
11 -15 57 6699ff
12 -15 57 6699ff
13 -15 57 6699ff
14 -15 57 6699ff
4 -14 57 6699ff
5 -14 57 6699ff
6 -14 57 6699ff
7 -14 57 6699ff
8 -14 57 6699ff
9 -14 57 6699ff
10 -14 57 6699ff
11 -14 57 6699ff
12 -14 57 6699ff
13 -14 57 6699ff
14 -14 57 6699ff
-13 30 43 6699ff
-13 31 43 6699ff
-12 31 43 6699ff
-13 32 43 6699ff
-12 32 43 6699ff
-11 32 43 6699ff
-12 33 43 6699ff
-11 33 43 6699ff
-10 33 43 6699ff
-11 34 43 6699ff
-10 34 43 6699ff
-9 34 43 6699ff
-9 35 43 6699ff
-8 35 43 6699ff
-7 35 43 6699ff
-8 36 43 6699ff
-7 36 43 6699ff
-6 36 43 6699ff
-6 37 43 6699ff
-5 37 43 6699ff
-4 37 43 6699ff
-5 38 43 6699ff
-4 38 43 6699ff
-3 38 43 6699ff
-2 38 43 6699ff
-3 39 43 6699ff
-2 39 43 6699ff
-1 39 43 6699ff
0 39 43 6699ff
0 40 43 6699ff
-13 30 44 6699ff
-13 31 44 6699ff
-12 31 44 6699ff
-12 32 44 6699ff
-11 32 44 6699ff
-11 33 44 6699ff
-10 33 44 6699ff
-9 33 44 6699ff
-10 34 44 6699ff
-9 34 44 6699ff
-8 34 44 6699ff
-9 35 44 6699ff
-8 35 44 6699ff
-7 35 44 6699ff
-6 35 44 6699ff
-7 36 44 6699ff
-6 36 44 6699ff
-5 36 44 6699ff
-6 37 44 6699ff
-5 37 44 6699ff
-4 37 44 6699ff
-3 37 44 6699ff
-4 38 44 6699ff
-3 38 44 6699ff
-2 38 44 6699ff
-1 38 44 6699ff
0 38 44 6699ff
-2 39 44 6699ff
-1 39 44 6699ff
0 39 44 6699ff
-13 29 45 6699ff
-13 30 45 6699ff
-12 30 45 6699ff
-13 31 45 6699ff
-12 31 45 6699ff
-11 31 45 6699ff
-12 32 45 6699ff
-11 32 45 6699ff
-10 32 45 6699ff
-11 33 45 6699ff
-10 33 45 6699ff
-9 33 45 6699ff
-9 34 45 6699ff
-8 34 45 6699ff
-7 34 45 6699ff
-8 35 45 6699ff
-7 35 45 6699ff
-6 35 45 6699ff
-6 36 45 6699ff
-5 36 45 6699ff
-4 36 45 6699ff
-5 37 45 6699ff
-4 37 45 6699ff
-3 37 45 6699ff
-2 37 45 6699ff
-3 38 45 6699ff
-2 38 45 6699ff
-1 38 45 6699ff
0 38 45 6699ff
0 39 45 6699ff
-13 29 46 6699ff
-12 29 46 6699ff
-13 30 46 6699ff
-12 30 46 6699ff
-11 30 46 6699ff
-12 31 46 6699ff
-11 31 46 6699ff
-10 31 46 6699ff
-11 32 46 6699ff
-10 32 46 6699ff
-9 32 46 6699ff
-10 33 46 6699ff
-9 33 46 6699ff
-8 33 46 6699ff
-9 34 46 6699ff
-8 34 46 6699ff
-7 34 46 6699ff
-6 34 46 6699ff
-7 35 46 6699ff
-6 35 46 6699ff
-5 35 46 6699ff
-6 36 46 6699ff
-5 36 46 6699ff
-4 36 46 6699ff
-3 36 46 6699ff
-4 37 46 6699ff
-3 37 46 6699ff
-2 37 46 6699ff
-1 37 46 6699ff
0 37 46 6699ff
-2 38 46 6699ff
-1 38 46 6699ff
0 38 46 6699ff
-13 29 47 6699ff
-12 29 47 6699ff
-12 30 47 6699ff
-11 30 47 6699ff
-11 31 47 6699ff
-10 31 47 6699ff
-10 32 47 6699ff
-9 32 47 6699ff
-8 32 47 6699ff
-9 33 47 6699ff
-8 33 47 6699ff
-7 33 47 6699ff
-8 34 47 6699ff
-7 34 47 6699ff
-6 34 47 6699ff
-5 34 47 6699ff
-6 35 47 6699ff
-5 35 47 6699ff
-4 35 47 6699ff
-5 36 47 6699ff
-4 36 47 6699ff
-3 36 47 6699ff
-2 36 47 6699ff
-3 37 47 6699ff
-2 37 47 6699ff
-1 37 47 6699ff
0 37 47 6699ff
0 38 47 6699ff
-13 29 48 6699ff
-12 29 48 6699ff
-11 29 48 6699ff
-12 30 48 6699ff
-11 30 48 6699ff
-10 30 48 6699ff
-11 31 48 6699ff
-10 31 48 6699ff
-9 31 48 6699ff
-10 32 48 6699ff
-9 32 48 6699ff
-8 32 48 6699ff
-8 33 48 6699ff
-7 33 48 6699ff
-6 33 48 6699ff
-7 34 48 6699ff
-6 34 48 6699ff
-5 34 48 6699ff
-5 35 48 6699ff
-4 35 48 6699ff
-3 35 48 6699ff
-4 36 48 6699ff
-3 36 48 6699ff
-2 36 48 6699ff
-1 36 48 6699ff
-2 37 48 6699ff
-1 37 48 6699ff
0 37 48 6699ff
-12 29 49 6699ff
-11 29 49 6699ff
-10 29 49 6699ff
-11 30 49 6699ff
-10 30 49 6699ff
-9 30 49 6699ff
-10 31 49 6699ff
-9 31 49 6699ff
-8 31 49 6699ff
-9 32 49 6699ff
-8 32 49 6699ff
-7 32 49 6699ff
-8 33 49 6699ff
-7 33 49 6699ff
-6 33 49 6699ff
-5 33 49 6699ff
-6 34 49 6699ff
-5 34 49 6699ff
-4 34 49 6699ff
-5 35 49 6699ff
-4 35 49 6699ff
-3 35 49 6699ff
-2 35 49 6699ff
-3 36 49 6699ff
-2 36 49 6699ff
-1 36 49 6699ff
0 36 49 6699ff
-1 37 49 6699ff
0 37 49 6699ff
-11 29 50 6699ff
-10 29 50 6699ff
-10 30 50 6699ff
-9 30 50 6699ff
-9 31 50 6699ff
-8 31 50 6699ff
-7 31 50 6699ff
-8 32 50 6699ff
-7 32 50 6699ff
-6 32 50 6699ff
-7 33 50 6699ff
-6 33 50 6699ff
-5 33 50 6699ff
-4 33 50 6699ff
-5 34 50 6699ff
-4 34 50 6699ff
-3 34 50 6699ff
-4 35 50 6699ff
-3 35 50 6699ff
-2 35 50 6699ff
-1 35 50 6699ff
-2 36 50 6699ff
-1 36 50 6699ff
0 36 50 6699ff
-11 29 51 6699ff
-10 29 51 6699ff
-9 29 51 6699ff
-10 30 51 6699ff
-9 30 51 6699ff
-8 30 51 6699ff
-9 31 51 6699ff
-8 31 51 6699ff
-7 31 51 6699ff
-7 32 51 6699ff
-6 32 51 6699ff
-5 32 51 6699ff
-6 33 51 6699ff
-5 33 51 6699ff
-4 33 51 6699ff
-4 34 51 6699ff
-3 34 51 6699ff
-2 34 51 6699ff
-3 35 51 6699ff
-2 35 51 6699ff
-1 35 51 6699ff
0 35 51 6699ff
-1 36 51 6699ff
0 36 51 6699ff
-10 29 52 6699ff
-9 29 52 6699ff
-8 29 52 6699ff
-9 30 52 6699ff
-8 30 52 6699ff
-7 30 52 6699ff
-8 31 52 6699ff
-7 31 52 6699ff
-6 31 52 6699ff
-7 32 52 6699ff
-6 32 52 6699ff
-5 32 52 6699ff
-4 32 52 6699ff
-5 33 52 6699ff
-4 33 52 6699ff
-3 33 52 6699ff
-4 34 52 6699ff
-3 34 52 6699ff
-2 34 52 6699ff
-1 34 52 6699ff
0 34 52 6699ff
-2 35 52 6699ff
-1 35 52 6699ff
0 35 52 6699ff
-9 29 53 6699ff
-8 29 53 6699ff
-8 30 53 6699ff
-7 30 53 6699ff
-6 30 53 6699ff
-7 31 53 6699ff
-6 31 53 6699ff
-5 31 53 6699ff
-6 32 53 6699ff
-5 32 53 6699ff
-4 32 53 6699ff
-3 32 53 6699ff
-4 33 53 6699ff
-3 33 53 6699ff
-2 33 53 6699ff
-1 33 53 6699ff
-3 34 53 6699ff
-2 34 53 6699ff
-1 34 53 6699ff
0 34 53 6699ff
0 35 53 6699ff
-9 29 54 6699ff
-8 29 54 6699ff
-7 29 54 6699ff
-8 30 54 6699ff
-7 30 54 6699ff
-6 30 54 6699ff
-6 31 54 6699ff
-5 31 54 6699ff
-4 31 54 6699ff
-5 32 54 6699ff
-4 32 54 6699ff
-3 32 54 6699ff
-2 32 54 6699ff
-3 33 54 6699ff
-2 33 54 6699ff
-1 33 54 6699ff
0 33 54 6699ff
-1 34 54 6699ff
0 34 54 6699ff
-8 29 55 6699ff
-7 29 55 6699ff
-6 29 55 6699ff
-5 29 55 6699ff
-4 29 55 6699ff
-3 29 55 6699ff
