# Goxel 0.7.1
# One line per voxel
# X Y Z RRGGBB
-11 0 45 839aa9
-10 0 45 839aa9
-9 0 45 839aa9
-8 0 45 839aa9
-7 0 45 839aa9
-6 0 45 839aa9
-5 0 45 839aa9
-4 0 45 839aa9
-3 0 45 839aa9
-2 0 45 839aa9
-1 0 45 839aa9
0 0 45 839aa9
-13 -12 46 839aa9
-12 -12 46 839aa9
-11 -12 46 839aa9
-10 -12 46 839aa9
-9 -12 46 839aa9
-8 -12 46 839aa9
-7 -12 46 839aa9
-6 -12 46 839aa9
-5 -12 46 839aa9
-4 -12 46 839aa9
-3 -12 46 839aa9
-2 -12 46 839aa9
-1 -12 46 839aa9
0 -12 46 839aa9
-13 -11 46 839aa9
-12 -11 46 839aa9
-11 -11 46 839aa9
-10 -11 46 839aa9
-9 -11 46 839aa9
-8 -11 46 839aa9
-7 -11 46 839aa9
-6 -11 46 839aa9
-5 -11 46 839aa9
-4 -11 46 839aa9
-3 -11 46 839aa9
-2 -11 46 839aa9
-1 -11 46 839aa9
0 -11 46 839aa9
-13 -10 46 839aa9
-12 -10 46 839aa9
-11 -10 46 839aa9
-10 -10 46 839aa9
-9 -10 46 839aa9
-8 -10 46 839aa9
-7 -10 46 839aa9
-6 -10 46 839aa9
-5 -10 46 839aa9
-4 -10 46 839aa9
-3 -10 46 839aa9
-2 -10 46 839aa9
-1 -10 46 839aa9
0 -10 46 839aa9
-13 -9 46 839aa9
-12 -9 46 839aa9
-11 -9 46 839aa9
-10 -9 46 839aa9
-9 -9 46 839aa9
-8 -9 46 839aa9
-7 -9 46 839aa9
-6 -9 46 839aa9
-5 -9 46 839aa9
-4 -9 46 839aa9
-3 -9 46 839aa9
-2 -9 46 839aa9
-1 -9 46 839aa9
0 -9 46 839aa9
-13 -8 46 839aa9
-12 -8 46 839aa9
-11 -8 46 839aa9
-10 -8 46 839aa9
-9 -8 46 839aa9
-8 -8 46 839aa9
-7 -8 46 839aa9
-6 -8 46 839aa9
-5 -8 46 839aa9
-4 -8 46 839aa9
-3 -8 46 839aa9
-2 -8 46 839aa9
-1 -8 46 839aa9
0 -8 46 839aa9
-13 -7 46 839aa9
-12 -7 46 839aa9
-11 -7 46 839aa9
-10 -7 46 839aa9
-9 -7 46 839aa9
-8 -7 46 839aa9
-7 -7 46 839aa9
-6 -7 46 839aa9
-5 -7 46 839aa9
-4 -7 46 839aa9
-3 -7 46 839aa9
-2 -7 46 839aa9
-1 -7 46 839aa9
0 -7 46 839aa9
-13 -6 46 839aa9
-12 -6 46 839aa9
-11 -6 46 839aa9
-10 -6 46 839aa9
-9 -6 46 839aa9
-8 -6 46 839aa9
-7 -6 46 839aa9
-6 -6 46 839aa9
-5 -6 46 839aa9
-4 -6 46 839aa9
-3 -6 46 839aa9
-2 -6 46 839aa9
-1 -6 46 839aa9
0 -6 46 839aa9
-13 -5 46 839aa9
-12 -5 46 839aa9
-11 -5 46 839aa9
-10 -5 46 839aa9
-9 -5 46 839aa9
-8 -5 46 839aa9
-7 -5 46 839aa9
-6 -5 46 839aa9
-5 -5 46 839aa9
-4 -5 46 839aa9
-3 -5 46 839aa9
-2 -5 46 839aa9
-1 -5 46 839aa9
0 -5 46 839aa9
-13 -4 46 839aa9
-12 -4 46 839aa9
-11 -4 46 839aa9
-10 -4 46 839aa9
-9 -4 46 839aa9
-8 -4 46 839aa9
-7 -4 46 839aa9
-6 -4 46 839aa9
-5 -4 46 839aa9
-4 -4 46 839aa9
-3 -4 46 839aa9
-2 -4 46 839aa9
-1 -4 46 839aa9
0 -4 46 839aa9
-13 -3 46 839aa9
-12 -3 46 839aa9
-11 -3 46 839aa9
-10 -3 46 839aa9
-9 -3 46 839aa9
-8 -3 46 839aa9
-7 -3 46 839aa9
-6 -3 46 839aa9
-5 -3 46 839aa9
-4 -3 46 839aa9
-3 -3 46 839aa9
-2 -3 46 839aa9
-1 -3 46 839aa9
0 -3 46 839aa9
-13 -2 46 839aa9
-12 -2 46 839aa9
-11 -2 46 839aa9
-10 -2 46 839aa9
-9 -2 46 839aa9
-8 -2 46 839aa9
-7 -2 46 839aa9
-6 -2 46 839aa9
-5 -2 46 839aa9
-4 -2 46 839aa9
-3 -2 46 839aa9
-2 -2 46 839aa9
-1 -2 46 839aa9
0 -2 46 839aa9
-13 -1 46 839aa9
-12 -1 46 839aa9
-11 -1 46 839aa9
-10 -1 46 839aa9
-9 -1 46 839aa9
-8 -1 46 839aa9
-7 -1 46 839aa9
-6 -1 46 839aa9
-5 -1 46 839aa9
-4 -1 46 839aa9
-3 -1 46 839aa9
-2 -1 46 839aa9
-1 -1 46 839aa9
0 -1 46 839aa9
-13 0 46 839aa9
-12 0 46 839aa9
-11 0 46 839aa9
-10 0 46 839aa9
-9 0 46 839aa9
-8 0 46 839aa9
-7 0 46 839aa9
-6 0 46 839aa9
-5 0 46 839aa9
-4 0 46 839aa9
-3 0 46 839aa9
-2 0 46 839aa9
-1 0 46 839aa9
0 0 46 839aa9
-13 -12 47 839aa9
-12 -12 47 839aa9
-11 -12 47 839aa9
-10 -12 47 839aa9
-9 -12 47 839aa9
-8 -12 47 839aa9
-7 -12 47 839aa9
-6 -12 47 839aa9
-5 -12 47 839aa9
-4 -12 47 839aa9
-3 -12 47 839aa9
-2 -12 47 839aa9
-1 -12 47 839aa9
0 -12 47 839aa9
-13 -11 47 839aa9
-12 -11 47 839aa9
-11 -11 47 839aa9
-10 -11 47 839aa9
-9 -11 47 839aa9
-8 -11 47 839aa9
-7 -11 47 839aa9
-6 -11 47 839aa9
-5 -11 47 839aa9
-4 -11 47 839aa9
-3 -11 47 839aa9
-2 -11 47 839aa9
-1 -11 47 839aa9
0 -11 47 839aa9
-13 -10 47 839aa9
-12 -10 47 839aa9
-11 -10 47 839aa9
-10 -10 47 839aa9
-9 -10 47 839aa9
-8 -10 47 839aa9
-7 -10 47 839aa9
-6 -10 47 839aa9
-5 -10 47 839aa9
-4 -10 47 839aa9
-3 -10 47 839aa9
-2 -10 47 839aa9
-1 -10 47 839aa9
0 -10 47 839aa9
-13 -9 47 839aa9
-12 -9 47 839aa9
-11 -9 47 839aa9
-10 -9 47 839aa9
-9 -9 47 839aa9
-8 -9 47 839aa9
-7 -9 47 839aa9
-6 -9 47 839aa9
-5 -9 47 839aa9
-4 -9 47 839aa9
-3 -9 47 839aa9
-2 -9 47 839aa9
-1 -9 47 839aa9
0 -9 47 839aa9
-13 -8 47 839aa9
-12 -8 47 839aa9
-11 -8 47 839aa9
-10 -8 47 839aa9
-9 -8 47 839aa9
-8 -8 47 839aa9
-7 -8 47 839aa9
-6 -8 47 839aa9
-5 -8 47 839aa9
-4 -8 47 839aa9
-3 -8 47 839aa9
-2 -8 47 839aa9
-1 -8 47 839aa9
0 -8 47 839aa9
-13 -7 47 839aa9
-12 -7 47 839aa9
-11 -7 47 839aa9
-10 -7 47 839aa9
-9 -7 47 839aa9
-8 -7 47 839aa9
-7 -7 47 839aa9
-6 -7 47 839aa9
-5 -7 47 839aa9
-4 -7 47 839aa9
-3 -7 47 839aa9
-2 -7 47 839aa9
-1 -7 47 839aa9
0 -7 47 839aa9
-13 -6 47 839aa9
-12 -6 47 839aa9
-11 -6 47 839aa9
-10 -6 47 839aa9
-9 -6 47 839aa9
-8 -6 47 839aa9
-7 -6 47 839aa9
-6 -6 47 839aa9
-5 -6 47 839aa9
-4 -6 47 839aa9
-3 -6 47 839aa9
-2 -6 47 839aa9
-1 -6 47 839aa9
0 -6 47 839aa9
-13 -5 47 839aa9
-12 -5 47 839aa9
-11 -5 47 839aa9
-10 -5 47 839aa9
-9 -5 47 839aa9
-8 -5 47 839aa9
-7 -5 47 839aa9
-6 -5 47 839aa9
-5 -5 47 839aa9
-4 -5 47 839aa9
-3 -5 47 839aa9
-2 -5 47 839aa9
-1 -5 47 839aa9
0 -5 47 839aa9
-13 -4 47 839aa9
-12 -4 47 839aa9
-11 -4 47 839aa9
-10 -4 47 839aa9
-9 -4 47 839aa9
-8 -4 47 839aa9
-7 -4 47 839aa9
-6 -4 47 839aa9
-5 -4 47 839aa9
-4 -4 47 839aa9
-3 -4 47 839aa9
-2 -4 47 839aa9
-1 -4 47 839aa9
0 -4 47 839aa9
-13 -3 47 839aa9
-12 -3 47 839aa9
-11 -3 47 839aa9
-10 -3 47 839aa9
-9 -3 47 839aa9
-8 -3 47 839aa9
-7 -3 47 839aa9
-6 -3 47 839aa9
-5 -3 47 839aa9
-4 -3 47 839aa9
-3 -3 47 839aa9
-2 -3 47 839aa9
-1 -3 47 839aa9
0 -3 47 839aa9
-13 -2 47 839aa9
-12 -2 47 839aa9
-11 -2 47 839aa9
-10 -2 47 839aa9
-9 -2 47 839aa9
-8 -2 47 839aa9
-7 -2 47 839aa9
-6 -2 47 839aa9
-5 -2 47 839aa9
-4 -2 47 839aa9
-3 -2 47 839aa9
-2 -2 47 839aa9
-1 -2 47 839aa9
0 -2 47 839aa9
-13 -1 47 839aa9
-12 -1 47 839aa9
-11 -1 47 839aa9
-10 -1 47 839aa9
-9 -1 47 839aa9
-8 -1 47 839aa9
-7 -1 47 839aa9
-6 -1 47 839aa9
-5 -1 47 839aa9
-4 -1 47 839aa9
-3 -1 47 839aa9
-2 -1 47 839aa9
-1 -1 47 839aa9
0 -1 47 839aa9
-13 0 47 839aa9
-12 0 47 839aa9
-11 0 47 839aa9
-10 0 47 839aa9
-9 0 47 839aa9
-8 0 47 839aa9
-7 0 47 839aa9
-6 0 47 839aa9
-5 0 47 839aa9
-4 0 47 839aa9
-3 0 47 839aa9
-2 0 47 839aa9
-1 0 47 839aa9
0 0 47 839aa9
-13 -12 48 839aa9
-12 -12 48 839aa9
-11 -12 48 839aa9
-10 -12 48 839aa9
-9 -12 48 839aa9
-8 -12 48 839aa9
-7 -12 48 839aa9
-6 -12 48 839aa9
-5 -12 48 839aa9
-4 -12 48 839aa9
-3 -12 48 839aa9
-2 -12 48 839aa9
-1 -12 48 839aa9
0 -12 48 839aa9
-13 -11 48 839aa9
-12 -11 48 839aa9
-11 -11 48 839aa9
-10 -11 48 839aa9
-9 -11 48 839aa9
-8 -11 48 839aa9
-7 -11 48 839aa9
-6 -11 48 839aa9
-5 -11 48 839aa9
-4 -11 48 839aa9
-3 -11 48 839aa9
-2 -11 48 839aa9
-1 -11 48 839aa9
0 -11 48 839aa9
-13 -10 48 839aa9
-12 -10 48 839aa9
-11 -10 48 839aa9
-10 -10 48 839aa9
-9 -10 48 839aa9
-8 -10 48 839aa9
-7 -10 48 839aa9
-6 -10 48 839aa9
-5 -10 48 839aa9
-4 -10 48 839aa9
-3 -10 48 839aa9
-2 -10 48 839aa9
-1 -10 48 839aa9
0 -10 48 839aa9
-13 -9 48 839aa9
-12 -9 48 839aa9
-11 -9 48 839aa9
-10 -9 48 839aa9
-9 -9 48 839aa9
-8 -9 48 839aa9
-7 -9 48 839aa9
-6 -9 48 839aa9
-5 -9 48 839aa9
-4 -9 48 839aa9
-3 -9 48 839aa9
-2 -9 48 839aa9
-1 -9 48 839aa9
0 -9 48 839aa9
-13 -8 48 839aa9
-12 -8 48 839aa9
-11 -8 48 839aa9
-10 -8 48 839aa9
-9 -8 48 839aa9
-8 -8 48 839aa9
-7 -8 48 839aa9
-6 -8 48 839aa9
-5 -8 48 839aa9
-4 -8 48 839aa9
-3 -8 48 839aa9
-2 -8 48 839aa9
-1 -8 48 839aa9
0 -8 48 839aa9
-13 -7 48 839aa9
-12 -7 48 839aa9
-11 -7 48 839aa9
-10 -7 48 839aa9
-9 -7 48 839aa9
-8 -7 48 839aa9
-7 -7 48 839aa9
-6 -7 48 839aa9
-5 -7 48 839aa9
-4 -7 48 839aa9
-3 -7 48 839aa9
-2 -7 48 839aa9
-1 -7 48 839aa9
0 -7 48 839aa9
-13 -6 48 839aa9
-12 -6 48 839aa9
-11 -6 48 839aa9
-10 -6 48 839aa9
-9 -6 48 839aa9
-8 -6 48 839aa9
-7 -6 48 839aa9
-6 -6 48 839aa9
-5 -6 48 839aa9
-4 -6 48 839aa9
-3 -6 48 839aa9
-2 -6 48 839aa9
-1 -6 48 839aa9
0 -6 48 839aa9
-13 -5 48 839aa9
-12 -5 48 839aa9
-11 -5 48 839aa9
-10 -5 48 839aa9
-9 -5 48 839aa9
-8 -5 48 839aa9
-7 -5 48 839aa9
-6 -5 48 839aa9
-5 -5 48 839aa9
-4 -5 48 839aa9
-3 -5 48 839aa9
-2 -5 48 839aa9
-1 -5 48 839aa9
0 -5 48 839aa9
-13 -4 48 839aa9
-12 -4 48 839aa9
-11 -4 48 839aa9
-10 -4 48 839aa9
-9 -4 48 839aa9
-8 -4 48 839aa9
-7 -4 48 839aa9
-6 -4 48 839aa9
-5 -4 48 839aa9
-4 -4 48 839aa9
-3 -4 48 839aa9
-2 -4 48 839aa9
-1 -4 48 839aa9
0 -4 48 839aa9
-13 -3 48 839aa9
-12 -3 48 839aa9
-11 -3 48 839aa9
-10 -3 48 839aa9
-9 -3 48 839aa9
-8 -3 48 839aa9
-7 -3 48 839aa9
-6 -3 48 839aa9
-5 -3 48 839aa9
-4 -3 48 839aa9
-3 -3 48 839aa9
-2 -3 48 839aa9
-1 -3 48 839aa9
0 -3 48 839aa9
-13 -2 48 839aa9
-12 -2 48 839aa9
-11 -2 48 839aa9
-10 -2 48 839aa9
-9 -2 48 839aa9
-8 -2 48 839aa9
-7 -2 48 839aa9
-6 -2 48 839aa9
-5 -2 48 839aa9
-4 -2 48 839aa9
-3 -2 48 839aa9
-2 -2 48 839aa9
-1 -2 48 839aa9
0 -2 48 839aa9
-13 -1 48 839aa9
-12 -1 48 839aa9
-11 -1 48 839aa9
-10 -1 48 839aa9
-9 -1 48 839aa9
-8 -1 48 839aa9
-7 -1 48 839aa9
-6 -1 48 839aa9
-5 -1 48 839aa9
-4 -1 48 839aa9
-3 -1 48 839aa9
-2 -1 48 839aa9
-1 -1 48 839aa9
0 -1 48 839aa9
-13 0 48 839aa9
-12 0 48 839aa9
-11 0 48 839aa9
-10 0 48 839aa9
-9 0 48 839aa9
-8 0 48 839aa9
-7 0 48 839aa9
-6 0 48 839aa9
-5 0 48 839aa9
-4 0 48 839aa9
-3 0 48 839aa9
-2 0 48 839aa9
-1 0 48 839aa9
0 0 48 839aa9
-13 -12 49 839aa9
-12 -12 49 839aa9
-11 -12 49 839aa9
-10 -12 49 839aa9
-9 -12 49 839aa9
-8 -12 49 839aa9
-7 -12 49 839aa9
-6 -12 49 839aa9
-5 -12 49 839aa9
-4 -12 49 839aa9
-3 -12 49 839aa9
-2 -12 49 839aa9
-1 -12 49 839aa9
0 -12 49 839aa9
-13 -11 49 839aa9
-12 -11 49 839aa9
-11 -11 49 839aa9
-10 -11 49 839aa9
-9 -11 49 839aa9
-8 -11 49 839aa9
-7 -11 49 839aa9
-6 -11 49 839aa9
-5 -11 49 839aa9
-4 -11 49 839aa9
-3 -11 49 839aa9
-2 -11 49 839aa9
-1 -11 49 839aa9
0 -11 49 839aa9
-13 -10 49 839aa9
-12 -10 49 839aa9
-11 -10 49 839aa9
-10 -10 49 839aa9
-9 -10 49 839aa9
-8 -10 49 839aa9
-7 -10 49 839aa9
-6 -10 49 839aa9
-5 -10 49 839aa9
-4 -10 49 839aa9
-3 -10 49 839aa9
-2 -10 49 839aa9
-1 -10 49 839aa9
0 -10 49 839aa9
-13 -9 49 839aa9
-12 -9 49 839aa9
-11 -9 49 839aa9
-10 -9 49 839aa9
-9 -9 49 839aa9
-8 -9 49 839aa9
-7 -9 49 839aa9
-6 -9 49 839aa9
-5 -9 49 839aa9
-4 -9 49 839aa9
-3 -9 49 839aa9
-2 -9 49 839aa9
-1 -9 49 839aa9
0 -9 49 839aa9
-13 -8 49 839aa9
-12 -8 49 839aa9
-11 -8 49 839aa9
-10 -8 49 839aa9
-9 -8 49 839aa9
-8 -8 49 839aa9
-7 -8 49 839aa9
-6 -8 49 839aa9
-5 -8 49 839aa9
-4 -8 49 839aa9
-3 -8 49 839aa9
-2 -8 49 839aa9
-1 -8 49 839aa9
0 -8 49 839aa9
-13 -7 49 839aa9
-12 -7 49 839aa9
-11 -7 49 839aa9
-10 -7 49 839aa9
-9 -7 49 839aa9
-8 -7 49 839aa9
-7 -7 49 839aa9
-6 -7 49 839aa9
-5 -7 49 839aa9
-4 -7 49 839aa9
-3 -7 49 839aa9
-2 -7 49 839aa9
-1 -7 49 839aa9
0 -7 49 839aa9
-13 -6 49 839aa9
-12 -6 49 839aa9
-11 -6 49 839aa9
-10 -6 49 839aa9
-9 -6 49 839aa9
-8 -6 49 839aa9
-7 -6 49 839aa9
-6 -6 49 839aa9
-5 -6 49 839aa9
-4 -6 49 839aa9
-3 -6 49 839aa9
-2 -6 49 839aa9
-1 -6 49 839aa9
0 -6 49 839aa9
-13 -5 49 839aa9
-12 -5 49 839aa9
-11 -5 49 839aa9
-10 -5 49 839aa9
-9 -5 49 839aa9
-8 -5 49 839aa9
-7 -5 49 839aa9
-6 -5 49 839aa9
-5 -5 49 839aa9
-4 -5 49 839aa9
-3 -5 49 839aa9
-2 -5 49 839aa9
-1 -5 49 839aa9
0 -5 49 839aa9
-13 -4 49 839aa9
-12 -4 49 839aa9
-11 -4 49 839aa9
-10 -4 49 839aa9
-9 -4 49 839aa9
-8 -4 49 839aa9
-7 -4 49 839aa9
-6 -4 49 839aa9
-5 -4 49 839aa9
-4 -4 49 839aa9
-3 -4 49 839aa9
-2 -4 49 839aa9
-1 -4 49 839aa9
0 -4 49 839aa9
-13 -3 49 839aa9
-12 -3 49 839aa9
-11 -3 49 839aa9
-10 -3 49 839aa9
-9 -3 49 839aa9
-8 -3 49 839aa9
-7 -3 49 839aa9
-6 -3 49 839aa9
-5 -3 49 839aa9
-4 -3 49 839aa9
-3 -3 49 839aa9
-2 -3 49 839aa9
-1 -3 49 839aa9
0 -3 49 839aa9
-13 -2 49 839aa9
-12 -2 49 839aa9
-11 -2 49 839aa9
-10 -2 49 839aa9
-9 -2 49 839aa9
-8 -2 49 839aa9
-7 -2 49 839aa9
-6 -2 49 839aa9
-5 -2 49 839aa9
-4 -2 49 839aa9
-3 -2 49 839aa9
-2 -2 49 839aa9
-1 -2 49 839aa9
0 -2 49 839aa9
-13 -1 49 839aa9
-12 -1 49 839aa9
-11 -1 49 839aa9
-10 -1 49 839aa9
-9 -1 49 839aa9
-8 -1 49 839aa9
-7 -1 49 839aa9
-6 -1 49 839aa9
-5 -1 49 839aa9
-4 -1 49 839aa9
-3 -1 49 839aa9
-2 -1 49 839aa9
-1 -1 49 839aa9
0 -1 49 839aa9
-13 0 49 839aa9
-12 0 49 839aa9
-11 0 49 839aa9
-10 0 49 839aa9
-9 0 49 839aa9
-8 0 49 839aa9
-7 0 49 839aa9
-6 0 49 839aa9
-5 0 49 839aa9
-4 0 49 839aa9
-3 0 49 839aa9
-2 0 49 839aa9
-1 0 49 839aa9
0 0 49 839aa9
-13 -12 50 839aa9
-12 -12 50 839aa9
-11 -12 50 839aa9
-10 -12 50 839aa9
-9 -12 50 839aa9
-8 -12 50 839aa9
-7 -12 50 839aa9
-6 -12 50 839aa9
-5 -12 50 839aa9
-4 -12 50 839aa9
-3 -12 50 839aa9
-2 -12 50 839aa9
-1 -12 50 839aa9
0 -12 50 839aa9
-13 -11 50 839aa9
-12 -11 50 839aa9
-11 -11 50 839aa9
-10 -11 50 839aa9
-9 -11 50 839aa9
-8 -11 50 839aa9
-7 -11 50 839aa9
-6 -11 50 839aa9
-5 -11 50 839aa9
-4 -11 50 839aa9
-3 -11 50 839aa9
-2 -11 50 839aa9
-1 -11 50 839aa9
0 -11 50 839aa9
-13 -10 50 839aa9
-12 -10 50 839aa9
-11 -10 50 839aa9
-10 -10 50 839aa9
-9 -10 50 839aa9
-8 -10 50 839aa9
-7 -10 50 839aa9
-6 -10 50 839aa9
-5 -10 50 839aa9
-4 -10 50 839aa9
-3 -10 50 839aa9
-2 -10 50 839aa9
-1 -10 50 839aa9
0 -10 50 839aa9
-13 -9 50 839aa9
-12 -9 50 839aa9
-11 -9 50 839aa9
-10 -9 50 839aa9
-9 -9 50 839aa9
-8 -9 50 839aa9
-7 -9 50 839aa9
-6 -9 50 839aa9
-5 -9 50 839aa9
-4 -9 50 839aa9
-3 -9 50 839aa9
-2 -9 50 839aa9
-1 -9 50 839aa9
0 -9 50 839aa9
-13 -8 50 839aa9
-12 -8 50 839aa9
-11 -8 50 839aa9
-10 -8 50 839aa9
-9 -8 50 839aa9
-8 -8 50 839aa9
-7 -8 50 839aa9
-6 -8 50 839aa9
-5 -8 50 839aa9
-4 -8 50 839aa9
-3 -8 50 839aa9
-2 -8 50 839aa9
-1 -8 50 839aa9
0 -8 50 839aa9
-13 -7 50 839aa9
-12 -7 50 839aa9
-11 -7 50 839aa9
-10 -7 50 839aa9
-9 -7 50 839aa9
-8 -7 50 839aa9
-7 -7 50 839aa9
-6 -7 50 839aa9
-5 -7 50 839aa9
-4 -7 50 839aa9
-3 -7 50 839aa9
-2 -7 50 839aa9
-1 -7 50 839aa9
0 -7 50 839aa9
-13 -6 50 839aa9
-12 -6 50 839aa9
-11 -6 50 839aa9
-10 -6 50 839aa9
-9 -6 50 839aa9
-8 -6 50 839aa9
-7 -6 50 839aa9
-6 -6 50 839aa9
-5 -6 50 839aa9
-4 -6 50 839aa9
-3 -6 50 839aa9
-2 -6 50 839aa9
-1 -6 50 839aa9
0 -6 50 839aa9
-13 -5 50 839aa9
-12 -5 50 839aa9
-11 -5 50 839aa9
-10 -5 50 839aa9
-9 -5 50 839aa9
-8 -5 50 839aa9
-7 -5 50 839aa9
-6 -5 50 839aa9
-5 -5 50 839aa9
-4 -5 50 839aa9
-3 -5 50 839aa9
-2 -5 50 839aa9
-1 -5 50 839aa9
0 -5 50 839aa9
-13 -4 50 839aa9
-12 -4 50 839aa9
-11 -4 50 839aa9
-10 -4 50 839aa9
-9 -4 50 839aa9
-8 -4 50 839aa9
-7 -4 50 839aa9
-6 -4 50 839aa9
-5 -4 50 839aa9
-4 -4 50 839aa9
-3 -4 50 839aa9
-2 -4 50 839aa9
-1 -4 50 839aa9
0 -4 50 839aa9
-13 -3 50 839aa9
-12 -3 50 839aa9
-11 -3 50 839aa9
-10 -3 50 839aa9
-9 -3 50 839aa9
-8 -3 50 839aa9
-7 -3 50 839aa9
-6 -3 50 839aa9
-5 -3 50 839aa9
-4 -3 50 839aa9
-3 -3 50 839aa9
-2 -3 50 839aa9
-1 -3 50 839aa9
0 -3 50 839aa9
-13 -2 50 839aa9
-12 -2 50 839aa9
-11 -2 50 839aa9
-10 -2 50 839aa9
-9 -2 50 839aa9
-8 -2 50 839aa9
-7 -2 50 839aa9
-6 -2 50 839aa9
-5 -2 50 839aa9
-4 -2 50 839aa9
-3 -2 50 839aa9
-2 -2 50 839aa9
-1 -2 50 839aa9
0 -2 50 839aa9
-13 -1 50 839aa9
-12 -1 50 839aa9
-11 -1 50 839aa9
-10 -1 50 839aa9
-9 -1 50 839aa9
-8 -1 50 839aa9
-7 -1 50 839aa9
-6 -1 50 839aa9
-5 -1 50 839aa9
-4 -1 50 839aa9
-3 -1 50 839aa9
-2 -1 50 839aa9
-1 -1 50 839aa9
0 -1 50 839aa9
-13 0 50 839aa9
-12 0 50 839aa9
-11 0 50 839aa9
-10 0 50 839aa9
-9 0 50 839aa9
-8 0 50 839aa9
-7 0 50 839aa9
-6 0 50 839aa9
-5 0 50 839aa9
-4 0 50 839aa9
-3 0 50 839aa9
-2 0 50 839aa9
-1 0 50 839aa9
0 0 50 839aa9
-13 -12 51 839aa9
-12 -12 51 788d99
-11 -12 51 788d99
-10 -12 51 839aa9
-9 -12 51 839aa9
-8 -12 51 788d99
-7 -12 51 788d99
-6 -12 51 839aa9
-5 -12 51 839aa9
-4 -12 51 788d99
-3 -12 51 788d99
-2 -12 51 839aa9
-1 -12 51 839aa9
0 -12 51 788d99
-13 -11 51 788d99
-12 -11 51 839aa9
-11 -11 51 839aa9
-10 -11 51 839aa9
-9 -11 51 839aa9
-8 -11 51 839aa9
-7 -11 51 839aa9
-6 -11 51 839aa9
-5 -11 51 839aa9
-4 -11 51 839aa9
-3 -11 51 839aa9
-2 -11 51 839aa9
-1 -11 51 839aa9
0 -11 51 839aa9
-13 -10 51 788d99
-12 -10 51 839aa9
-11 -10 51 839aa9
-10 -10 51 839aa9
-9 -10 51 839aa9
-8 -10 51 839aa9
-7 -10 51 839aa9
-6 -10 51 839aa9
-5 -10 51 839aa9
-4 -10 51 839aa9
-3 -10 51 839aa9
-2 -10 51 839aa9
-1 -10 51 839aa9
0 -10 51 839aa9
-13 -9 51 839aa9
-12 -9 51 839aa9
-11 -9 51 839aa9
-10 -9 51 839aa9
-9 -9 51 839aa9
-8 -9 51 839aa9
-7 -9 51 839aa9
-6 -9 51 839aa9
-5 -9 51 839aa9
-4 -9 51 839aa9
-3 -9 51 839aa9
-2 -9 51 839aa9
-1 -9 51 839aa9
0 -9 51 839aa9
-13 -8 51 839aa9
-12 -8 51 839aa9
-11 -8 51 839aa9
-10 -8 51 839aa9
-9 -8 51 839aa9
-8 -8 51 839aa9
-7 -8 51 839aa9
-6 -8 51 839aa9
-5 -8 51 839aa9
-4 -8 51 839aa9
-3 -8 51 839aa9
-2 -8 51 839aa9
-1 -8 51 839aa9
0 -8 51 839aa9
-13 -7 51 788d99
-12 -7 51 839aa9
-11 -7 51 839aa9
-10 -7 51 839aa9
-9 -7 51 839aa9
-8 -7 51 839aa9
-7 -7 51 839aa9
-6 -7 51 839aa9
-5 -7 51 839aa9
-4 -7 51 839aa9
-3 -7 51 839aa9
-2 -7 51 839aa9
-1 -7 51 839aa9
0 -7 51 839aa9
-13 -6 51 788d99
-12 -6 51 839aa9
-11 -6 51 839aa9
-10 -6 51 839aa9
-9 -6 51 839aa9
-8 -6 51 839aa9
-7 -6 51 839aa9
-6 -6 51 839aa9
-5 -6 51 839aa9
-4 -6 51 839aa9
-3 -6 51 839aa9
-2 -6 51 839aa9
-1 -6 51 839aa9
0 -6 51 839aa9
-13 -5 51 839aa9
-12 -5 51 839aa9
-11 -5 51 839aa9
-10 -5 51 839aa9
-9 -5 51 839aa9
-8 -5 51 839aa9
-7 -5 51 839aa9
-6 -5 51 839aa9
-5 -5 51 839aa9
-4 -5 51 839aa9
-3 -5 51 839aa9
-2 -5 51 839aa9
-1 -5 51 839aa9
0 -5 51 839aa9
-13 -4 51 839aa9
-12 -4 51 839aa9
-11 -4 51 839aa9
-10 -4 51 839aa9
-9 -4 51 839aa9
-8 -4 51 839aa9
-7 -4 51 839aa9
-6 -4 51 839aa9
-5 -4 51 839aa9
-4 -4 51 839aa9
-3 -4 51 839aa9
-2 -4 51 839aa9
-1 -4 51 839aa9
0 -4 51 839aa9
-13 -3 51 788d99
-12 -3 51 839aa9
-11 -3 51 839aa9
-10 -3 51 839aa9
-9 -3 51 839aa9
-8 -3 51 839aa9
-7 -3 51 839aa9
-6 -3 51 839aa9
-5 -3 51 839aa9
-4 -3 51 839aa9
-3 -3 51 839aa9
-2 -3 51 839aa9
-1 -3 51 839aa9
0 -3 51 839aa9
-13 -2 51 788d99
-12 -2 51 839aa9
-11 -2 51 839aa9
-10 -2 51 839aa9
-9 -2 51 839aa9
-8 -2 51 839aa9
-7 -2 51 839aa9
-6 -2 51 839aa9
-5 -2 51 839aa9
-4 -2 51 839aa9
-3 -2 51 839aa9
-2 -2 51 839aa9
-1 -2 51 839aa9
0 -2 51 839aa9
-13 -1 51 839aa9
-12 -1 51 839aa9
-11 -1 51 839aa9
-10 -1 51 839aa9
-9 -1 51 839aa9
-8 -1 51 839aa9
-7 -1 51 839aa9
-6 -1 51 839aa9
-5 -1 51 839aa9
-4 -1 51 839aa9
-3 -1 51 839aa9
